geo_id,deped_id,school_name
NIG-088114,,Nawair-Ud-Deen Grammar L.G E.A. School
NIG-088115,,O.O L.G PRIMARY SCHOOL. MAGBORO-akeran
NIG-088116,,Igbindo Community Grammar Sch
NIG-088117,,METH HIGH SCHOOL OGBAULU
NIG-088118,,Garkuwa Pri. Sch
NIG-088119,,UBE JSS AKPAFA
NIG-088120,,JSS Dagudi
NIG-088121,,Methodist Primary School Ello
NIG-088122,,"State primary school, Sango"
NIG-088123,,African Church Prmary School
NIG-088124,,MODEL STAFF SCHOOL FGC DAURA
NIG-088125,,Top Field College
NIG-088126,,MIGRANT FARMERS PRIMARY SCHOOL UMUOKEHI
NIG-088127,,"Government day secondary school, Gwagwalada"
NIG-088128,,Ofiki gram junior
NIG-088129,,Marken Danya Primary School
NIG-088130,,"Methodist High. School, Ogwule"
NIG-088131,,Success Nursery / Primary School
NIG-088132,,Govt Girls Secondary School.(Sss) Augie
NIG-088133,,Rcm Primary School Akwu
NIG-088134,,Umobor comm. pri.sch Akaeze
NIG-088135,,DIVINE FAVOUR NURSERY AND PRIMARY SCHOOL
NIG-088136,,N.k.S.T.Primary School Manyam
NIG-088137,,Comm. Primary School Temidere
NIG-088138,,Conc.commercial college.aro ogii okigwe.
NIG-088139,,LGEA primary School Afia
NIG-088140,,Walafa pri sch
NIG-088141,,LGEA Primary School Aila
NIG-088142,,Bawarin Pri. School
NIG-088143,,Central School Ndeaboh
NIG-088144,,Methodist High School
NIG-088145,,Faguwa Memorial High Junior School Igbo Eledumare
NIG-088146,,ILGEA. School Araromi
NIG-088147,,"Obior Model Pri School,Obior"
NIG-088148,,Community Gram.School Akotogbo
NIG-088149,,COMMUNITY PRIMARY SCHOOL
NIG-088150,,Idegwu Primary School
NIG-088151,,Katakarawa Nomadic Primary School
NIG-088152,,Dav memoral secondary school
NIG-088153,,Our Lady of Fatima Nursery and Primary School Okokolo
NIG-088154,,G.J.S.S. Dosan
NIG-088155,,Olumayowa Nursery Sch.
NIG-088156,,Marist Nursery and Primary School
NIG-088157,,Uduaka Pry Sch 2
NIG-088158,,Tswayan Doka Primary
NIG-088159,,nkst se sch
NIG-088160,,MagamiGovt Day Junior Sec Sch Jalingo
NIG-088161,,Santar kanya IPS
NIG-088162,,L.g.e.a.primary.utara.
NIG-088163,,Lea Primary School Kuchibuyi
NIG-088164,,SHALOM NUR/PRY SCHOOL ODO-OBA
NIG-088165,,Marari Pri. School
NIG-088166,,Evangel Nursry and primary School
NIG-088167,,Ago Oja Lgea Pry Sch.
NIG-088168,,Goodness  sec sch Ekwulobia
NIG-088169,,EYN Primary
NIG-088170,,Government primary school ahoada
NIG-088171,,Kwado pry
NIG-088172,,Baptist Nursery and Primary school
NIG-088173,,Rugan       Jibrin
NIG-088174,,L.G.E.A Ankuro
NIG-088175,,Community Primary School Lorre
NIG-088176,,Dorok Comprehensive College
NIG-088177,,"Mayaki Primary School, Etsugaie"
NIG-088178,,Lennon Jubilee Junior High School
NIG-088179,,Billachi Primary School
NIG-088180,,Guzuk Central Primary School.
NIG-088181,,Wasagi Primary School
NIG-088182,,United Baptist Model Pry Sch
NIG-088183,,Govt. Tahfeezul Qur‘an. SS Kibiya.
NIG-088184,,St Paul Collage Bali
NIG-088185,,"Mayaki Secondary School, Mayaki"
NIG-088186,,St Mary‘s Girls primary school
NIG-088187,,Gumal primary school
NIG-088188,,Saturu Primary School
NIG-088189,,Salem Nursery/Primary School
NIG-088190,,Gov.Day sch.Jahun
NIG-088191,,L G E A(RCM) DOGO
NIG-088192,,C. A. C./Muslim Pry. Sch
NIG-088193,,UBE Primary Sch. Tswasha Agaie
NIG-088194,,Eguare Primary School
NIG-088195,,Iduma Umozoke primary school Ezillo
NIG-088196,,U b e pry sch
NIG-088197,,KoLOYINJI PRIMARY SCHOOL
NIG-088198,,Tsonami Pivotal Nursery/Primary School
NIG-088199,,Okugbe Prim School
NIG-088200,,Social Nusery and Primary School
NIG-088201,,Methodist  Primary School Atakpa
NIG-088202,,"COMPREHENSIVE SECONDARY SCHOOL, OGBOGU"
NIG-088203,,MALAM BAKI PRIMARY SCHOOK
NIG-088204,,Yelwa 1 prim. School
NIG-088205,,Divine Favour Model Academic
NIG-088206,,New Era Cosmopolitan Academy
NIG-088207,,LGEA Primary Sch.
NIG-088208,,UBE     Magbe
NIG-088209,,Unguwan Galadima Pri Sch
NIG-088210,,Anas bin malik Islamiyyah
NIG-088211,,Zion mission School Abata Nsugbe
NIG-088212,,Fuyaka Kota Pri Sch
NIG-088213,,Community Secondary School urueita
NIG-088214,,Nwafor orize demonstration secondary sch.
NIG-088215,,Fune Primary School
NIG-088216,,Sangere bode primary school
NIG-088217,,R C M Primary School Enogaje
NIG-088218,,Government Secondary School  Ikot Ansa
NIG-088219,,Rcm Transfer School
NIG-088220,,Gwantau Primary School
NIG-088221,,KINGâS AND QUEENS INTEENATIONAL NURSERY AND PRIMARY SCHOOL
NIG-088222,,Gss Bunza
NIG-088223,,Mercy primary school
NIG-088224,,LGEA Primary Schl ofolikpa
NIG-088225,,"GOVERNMENT PRIMARY SCHOOL, NDAK EKOM"
NIG-088226,,g.j.s.s.nshar
NIG-088227,,St Goseph Nursery/Primary   School  Anaku
NIG-088228,,GJSS Nguron Yebbi
NIG-088229,,idomogo pry school igueben
NIG-088230,,Sina baya Primary School
NIG-088231,,Makun  Mallam Bubba School
NIG-088232,,Mainari Primary School
NIG-088233,,Oborhia Migrant Fishermen Primary School
NIG-088234,,Mary Slessor Acedemy
NIG-088235,,"FERDY MEMORIAL INTERNATIONAL NURSERY / PRIMARY SCHOOL OKPOMA YALA L .G.
A"
NIG-088236,,LGEA Primary School.
NIG-088237,,"Government Primary School,Yenon-Ugep"
NIG-088238,,Gss
NIG-088239,,Bethel private
NIG-088240,,Community Primary School Mmiata
NIG-088241,,lakatu pri
NIG-088242,,Community Pri. Sch. Ichiakpo
NIG-088243,,Al Medinal College
NIG-088244,,Iye Ewuare Primary School
NIG-088245,,Daba Primary School
NIG-088246,,Divine Destiny Nur Pry Sch
NIG-088247,,Ibadan Grammar School Senior sch 1
NIG-088248,,DANKUM KOPPO PRIMARY SCHOOL
NIG-088249,,JSS YALWA
NIG-088250,,Augie Model Primary School
NIG-088251,,Hope Light Nurs & Prim
NIG-088252,,Itana Pry School
NIG-088253,,AKWANA PRIMARY SCHOOL
NIG-088254,,ST. PATRICK GRAMM/SCHOOL
NIG-088255,,Ihie Community Primary School
NIG-088256,,U.B.E.PRIMARY SCH KAGOGI KARABONDE
NIG-088257,,Great Hope Nursery Primary
NIG-088258,,Mammatsu Primary School
NIG-088259,,GIRLS SCIENCE SECONDARY SCHOOL TAURA
NIG-088260,,Zonkolo primary school
NIG-088261,,Answar-Ud-Deen Primary School
NIG-088262,,Ndiogbo Odariko Pry Sch
NIG-088263,,Dadinkowa
NIG-088264,,Zumaratul-Hujaj community Grammar School
NIG-088265,,Yar Zabaina Primary School
NIG-088266,,Child foundation nursary and primary school Bokkos.
NIG-088267,,muhid Bello
NIG-088268,,Baptist High School Kagu
NIG-088269,,"UBE Ekogi Primary School, Agaie"
NIG-088270,,CHAMO K/YAMMA PRIMARY SCHOOL
NIG-088271,,Mai Kujera ModelPrimary School
NIG-088272,,Union Prim School
NIG-088273,,Holy Trinity Pry Iwaro
NIG-088274,,Jss Gasi Kubodeno
NIG-088275,,Filisko Islamiyya
NIG-088276,,Ube Idi Labo Pry Sch
NIG-088277,,U.B.E Pri. Sch. Dokopma
NIG-088278,,Group School Amuzi
NIG-088279,,"Usomo Primary School, Somorika"
NIG-088280,,State prim sch Oyewale
NIG-088281,,St lukus Ac
NIG-088282,,IPONRI ESTATE SENIOR HIGER SCHOOL SURULERE LAGOS.
NIG-088283,,Takaza Primary School
NIG-088284,,"BASIC JUNIOR SECONDARY SCHOOL, SABAGREIA"
NIG-088285,,"Hillside Prim. Sch.ll, Iheakpu Obollo-Afor"
NIG-088286,,"Mashina Tako Primary School, Ewugi"
NIG-088287,,Local Authority Pry Sch
NIG-088288,,Ilupeju Prim School
NIG-088289,,Fountain of wisdom schools
NIG-088290,,KANTI PRIMARY SCHOOL
NIG-088291,,Muslim junior high school ago iwoye
NIG-088292,,Kwaka primary school
NIG-088293,,Gwange I primary and junior secondary school
NIG-088294,,St. Mary's nursery and primary school.
NIG-088295,,All saint international school
NIG-088296,,Happy home acedemy
NIG-088297,,KIBAN PRIMARY SCHOOL
NIG-088298,,Salvation Army Pry Sch
NIG-088299,,"L G E A Prim Sch,Ikara"
NIG-088300,,LGEA Wallop
NIG-088301,,Hamisawa ulumul Qurâan
NIG-088302,,Edotatsu Primary School
NIG-088303,,UBE Primary school Yisagbenku
NIG-088304,,Lgea pri. Sch. Gosi
NIG-088305,,Comm pry school temidire
NIG-088306,,RURA.primary.school
NIG-088307,,Anglican primary school Ojinagwu camp
NIG-088308,,Tagarji Special Primary school
NIG-088309,,NEFAK  ACADEMY
NIG-088310,,Evuntagi Chikan Primary School
NIG-088311,,LGEA PRIMARY SCH.AGUMAGU
NIG-088312,,First Legacy Nursery & Primary School
NIG-088313,,Loretto special secondary school
NIG-088314,,Basic Steps lnt'l Sch
NIG-088315,,KUKIA PS
NIG-088316,,Al-muhabat nur/ pry school
NIG-088317,,Community Sec. Sch. Abejukolo
NIG-088318,,Tiga Islamiyya Primary School
NIG-088319,,Dutse maikai islamiyya
NIG-088320,,"IBADAN CHRIST APOSTOLIC GRAMMAR SCHOOL,JUNIOR 2"
NIG-088321,,Tswaciko Primary School
NIG-088322,,etda sec comm sch
NIG-088323,,Turetawa primary school
NIG-088324,,Gashinge
NIG-088325,,Anglican Nusery pri.sch
NIG-088326,,ST MICHEAL A PRIMARY SCHOOL
NIG-088327,,Buwangal Primary School
NIG-088328,,Kada daba pry.sch
NIG-088329,,Central prim sch
NIG-088330,,Masallaci Islamiyya
NIG-088331,,Gettado Primary School
NIG-088332,,Sheru islamiyya primary
NIG-088333,,Yarbare primary school
NIG-088334,,Primary school manden
NIG-088335,,Leshhe primary school
NIG-088336,,Jihadi Finnafsi Islamiyya school
NIG-088337,,Ube
NIG-088338,,shaiba Pri Sch
NIG-088339,,SPRINGFIELD SCHOOL
NIG-088340,,Shiek Kabir Islamiyya
NIG-088341,,Winners Int. College
NIG-088342,,Arrahman
NIG-088343,,College of art and islamic studies mokwa
NIG-088344,,Elements primary
NIG-088345,,Tsadza Prim School
NIG-088346,,Unity N/P Sch
NIG-088347,,Keke primary school
NIG-088348,,Jummyscare Montessori School
NIG-088349,,Ula Ubie primary school (UPE).
NIG-088350,,Moribodo College Ilutitun
NIG-088351,,Jss Lofiyo
NIG-088352,,Marcha primary school
NIG-088353,,Zhirikolo Pri Sch Baro
NIG-088354,,Success way foundation nur.&pry.sch.ilawe road.
NIG-088355,,Cadinal Int‘l. School Eku
NIG-088356,,Takwar nomadic primary school
NIG-088357,,Orji Comprehensive Secondary School
NIG-088358,,Jss Refele
NIG-088359,,Yoldebokki Pri.Schl
NIG-088360,,Precious Nur.&Pri. Sch
NIG-088361,,Zumratu Islammyah Primary School
NIG-088362,,LGEA PRIMARY SCHOOL KEGHER
NIG-088363,,TIMI AGBALE GRAMMER SCHOOL JUNIOR 11
NIG-088364,,Lariski Prim. School
NIG-088365,,God's Power Secondary Sch
NIG-088366,,LGEA PRY SCH KAFARI 1
NIG-088367,,Seat of Wisdom
NIG-088368,,Kwandamo Primary School
NIG-088369,,Etsugaie Primary School
NIG-088370,,Okwuvo basic Sec.School
NIG-088371,,Baptist primary school
NIG-088372,,C. Bulguma
NIG-088373,,Gara UBE Pramary School
NIG-088374,,Jikpangi Primary School
NIG-088375,,Amalla Orba Prim. Sch.
NIG-088376,,Gateway Standard Academy
NIG-088377,,G J S S
NIG-088378,,MANGARA QURANIC SCHOOL
NIG-088379,,LEA.Manduk
NIG-088380,,Matseri pry.sch
NIG-088381,,"Muslim Primary School Aba-Ede, Ise-Ekiti."
NIG-088382,,CAC Nur & Pri Sch. Ekowuna
NIG-088383,,BLGA School
NIG-088384,,KOSOGBA PRIMARY SCHOOL
NIG-088385,,UBE Gonan Rogo
NIG-088386,,St.Collage. Nus. Primary Sch. Onyoho
NIG-088387,,Wadare
NIG-088388,,nani 
NIG-088389,,"Igwete Pry School Iii, Amai"
NIG-088390,,Sultan Ibrahim Dasuki Model Primary Achool
NIG-088391,,Central Primary School Jalabi.
NIG-088392,,AMTAS PRE PRIMARY SCHOOL
NIG-088393,,BEREOLA MEMORIAL PRY SCHOOL.
NIG-088394,,Loluba
NIG-088395,,holy child nursery and primary school
NIG-088396,,BURMUNAWA P S
NIG-088397,,Lea Primary School Sere
NIG-088398,,MAWOGI PRIMARY SCHOOL
NIG-088399,,Mayo sumsum primary school
NIG-088400,,LA pry school
NIG-088401,,Gutungi Primary Sch Agaie
NIG-088402,,AGBOSA TRINITY COLLAGE
NIG-088403,,Bethel Baptist High school
NIG-088404,,Kunfan primary school
NIG-088405,,Premier Nursery Primary School
NIG-088406,,Gagarawa Gari Primary School
NIG-088407,,Tagagi pri sch
NIG-088408,,A. U. D School 1
NIG-088409,,"Community Primary School, Kondoro"
NIG-088410,,Merit International Academy
NIG-088411,, Ube pri Sch
NIG-088412,,His majesty nur pry Sec
NIG-088413,,Dutsin Dosa primary school
NIG-088414,,ENG-HUAT INTER SEC SCH
NIG-088415,,C.p.s kunbi
NIG-088416,,L E A PRIMARY SCHOOL SABONJEMAKU
NIG-088417,,Birin 1 primary school
NIG-088418,,"Rcm Pry School, Kula"
NIG-088419,,Ojongbodu snr grammer school oyo
NIG-088420,,Nomadic Primary School
NIG-088421,,WUNAZUKODA PRIMARY SCHOOL
NIG-088422,,Golden Crown International school.
NIG-088423,,Govt Day Junior Sec Sch Umar Sulaiman
NIG-088424,,Model Primary School Amuzu
NIG-088425,,GJSS
NIG-088426,,CAC Primary School 1 Monatan
NIG-088427,,Great Start Academy
NIG-088428,,Jambutu Wisdom Academy
NIG-088429,,"Community Primary School, Atibulum"
NIG-088430,,"Gov.girls day sec
Sch"
NIG-088431,,God own school life builders
NIG-088432,,Badayeso primary
NIG-088433,,Mai Goge Primary School
NIG-088434,,Igwebuike primary School
NIG-088435,,Central Sch. 1 Ndiagu Obuno Akpugo
NIG-088436,,Hayatul Islam
NIG-088437,,"Kenchikazia Primary School, Etsugaie"
NIG-088438,,Ayela Uwangue Academy
NIG-088439,,Special science pilot central primary school
NIG-088440,,Ndabade UBE Primary School
NIG-088441,,Amuwo junior high schl
NIG-088442,,Sama  secondary School
NIG-088443,,Maitawaye Primary School
NIG-088444,,Nana Aishat Primary School Islamiyya
NIG-088445,,UPE Primary Sch Gbaugi
NIG-088446,,Ube Anguwan Haruna Nur/Primary School
NIG-088447,,LGEA SCH AJOGIDIBEJE
NIG-088448,,LCCN JDSS MAYO NGULI
NIG-088449,,st francis nursery and primary school
NIG-088450,,Community Primary School I
NIG-088451,,Ugbo Odegwu Primary School II
NIG-088452,,"COMMUNITY SCHOOL, ORU, AHIARA"
NIG-088453,,Grace lnternational Academy
NIG-088454,,St mary private sch
NIG-088455,,U B E Kapagi Primary School
NIG-088456,,Marafa Model Pry. Sch.
NIG-088457,,Excellence Nursery & Primary School
NIG-088458,,Abdullahi Sarki Islamiyya
NIG-088459,,African Church Nursery and Primary School
NIG-088460,,Nomadic school owatun
NIG-088461,,Migrant Farmers Primary School
NIG-088462,,"St.Andrew‘s Nur/Pry Sch,Iye Ekiti"
NIG-088463,,KARAWA PS
NIG-088464,,Majingini Primary School
NIG-088465,,D. C primary school
NIG-088466,,Ihie high
NIG-088467,,C.A.C Nursery/Primary School
NIG-088468,,Madonna Schools System
NIG-088469,,Godswill Nursery and Primary School
NIG-088470,,Mboa. Pri. Sch. 
NIG-088471,,Qua Iboe Church Sch. Ikot Akpan Abia Ubium
NIG-088472,,Kunjikpa  Pri mary  School
NIG-088473,,Girwan Pri. School
NIG-088474,,CENTRAL PRIMARY SCHOOL GALLAH
NIG-088475,,Lwebe Primary School
NIG-088476,,Madarasatul bin kalihulitahafizul qur‘an
NIG-088477,,"Nursery School, Agaie"
NIG-088478,,LGEA PRY SCH MBAVIKYAA
NIG-088479,,UBE Kuzuntu
NIG-088480,,Lohum Central School
NIG-088481,,Buma Pry Sch
NIG-088482,,Igebo Primary School
NIG-088483,,Police secondary sch
NIG-088484,,Madrasatul Tartulul Qur‘an
NIG-088485,,GOLDEN GROUP OF SCH
NIG-088486,,Model primary School Ekowuna
NIG-088487,,Lgea Primary School Nsura
NIG-088488,,LGEA primary school
NIG-088489,,Saura Primary School
NIG-088490,,St. John's Anlican School
NIG-088491,,Main Land Primary School Okpu Okpanku
NIG-088492,,State Progressive Prim Sch Oyewole Agege
NIG-088493,,DEMOSTTATION LGEA PRIMARY IWO
NIG-088494,,Community P/S Osinsin Isarun
NIG-088495,,Hon.Abubakar Al kasim
NIG-088496,,Malla Kunu Pri Ary School
NIG-088497,,Tashin junior secondary school
NIG-088498,,Shongoli Primary School
NIG-088499,,Baro Model primary Sch. Baro
NIG-088500,,Amarawa Primary School
NIG-088501,,LGEA PRIMARY SCHOOL
NIG-088502,,Community girls secondary umungasi
NIG-088503,,"Greater Love Model College, Iseyin"
NIG-088504,,UBE Primary Sch Dasa II
NIG-088505,,D.S.S Enagi
NIG-088506,,EGBURIE PRINARY SCHOOL OZORO
NIG-088507,,Umuasua Central School
NIG-088508,,Kunkurawa cikin Gari primary school
NIG-088509,,Alpha model nursery and primary school
NIG-088510,,Hisbulrahim School
NIG-088511,,F. G . C Vandeikya
NIG-088512,,Sabon Gari Naira primary sch ool
NIG-088513,,karenmalam Pry School
NIG-088514,,COCIN Private Primary School Kwalla
NIG-088515,,City Salt College
NIG-088516,,Shafiul Islamiyya school
NIG-088517,,Ndikpa Migrant Farmers School Umuchu
NIG-088518,,U.B.E IFRARULLAH WARASULIHI DAGURU
NIG-088519,,Holy Trinity Grammar School
NIG-088520,,Zajibiriri Pry Sch
NIG-088521,,St. Christopher Sec  Sch.
NIG-088522,,Gov Day Sec Tunga
NIG-088523,,Renascent jnr sch 3
NIG-088524,,Chibhirih
NIG-088525,,Fundamental Internationl Sch
NIG-088526,,Bright Primary School.
NIG-088527,,Igasi Eriti Comprehensive High School
NIG-088528,,Ghabala Primary School
NIG-088529,,Aliyu Bin Abi Dalib Islamic Centre
NIG-088530,,Isyaku
NIG-088531,,"Character Nursery and Primary School, Zonkwa."
NIG-088532,,Muslim High School
NIG-088533,,Gidan Maidamo Primary School
NIG-088534,,Christ the answer secondary school
NIG-088535,,Gundenyi 2  pri. Sch Gundenyi.
NIG-088536,,AHOR PRIMARY SCHOOL BEKUMA
NIG-088537,,Fukura Primary School
NIG-088538,,jopo2
NIG-088539,,Gunge Pri School
NIG-088540,,Maradawa p sch
NIG-088541,,St. Peter Nursery / Primary Sch. Igbedi
NIG-088542,,Orogun Senior School2
NIG-088543,,KWAMARAWA PRI SCHOOL
NIG-088544,,Papu pry sch
NIG-088545,,KYARA
NIG-088546,,Oraka Central Sch Umuikwu Anamx
NIG-088547,,lado
NIG-088548,,TUNGA PRE PRIMARY SCHOOL
NIG-088549,,Salainde Nomadic School
NIG-088550,,"Makun Ndamara Primary School, Ewugi"
NIG-088551,,"STAFF NURSERY/PRIMARY SCHOOL, SCIENCE COLLEGE D/TOFA."
NIG-088552,,Ebenezer Ang. Pry. Sch
NIG-088553,,JIGA KOBARORI PRIMARY SCHOOL
NIG-088554,,Dubai nomadic
NIG-088555,,St Stephen Ang pry sch Ipele
NIG-088556,,Salli International Academic
NIG-088557,,SHABAWOSHI  PRIMARY SCHOOL
NIG-088558,,Lokoja L.G.E.A. School Eto-Oworo
NIG-088559,,Danmurabu primary school
NIG-088560,,Al-barika Private school.
NIG-088561,,L A Pry Schl
NIG-088562,,IMG.school1.moore.plantation
NIG-088563,,Fogbe   Nursery
NIG-088564,,Walu 2 pri sch
NIG-088565,,UBE   Primary  School
NIG-088566,,Brightway Nursery primary schl
NIG-088567,,Kakkala Primary School
NIG-088568,,Soje Primary Sch Agaie Kintako
NIG-088569,, Barburan primary school
NIG-088570,,Runto Bega Pru sch
NIG-088571,,Nuhuu lafarma
NIG-088572,,Gid Gid Hamma primary school
NIG-088573,,Lgea Prim Sch Zong
NIG-088574,,LGEA Pry School Alodo
NIG-088575,,Central primary school yayu
NIG-088576,,Gboluji Anglican Senior Grammar School Ile Oluji
NIG-088577,,L.G.E.A AMILE
NIG-088578,,State School 1 Elekahia
NIG-088579,,St Gladys Primary School
NIG-088580,,"Primary School, Kakati, Etsugaie"
NIG-088581,,Central School Okanazike
NIG-088582,,LGEA BUDO ODE
NIG-088583,,C S S OMUGHU UMANA
NIG-088584,,St Patrick‘s Catholic Nur/Pry Sch Aare
NIG-088585,,SS Int‘l Sec. Sch
NIG-088586,,"The Charity of the Most Precious Blood, Ngugo"
NIG-088587,,Gadanya Islamiya Prim
NIG-088588,,Gadanya Islamiya Prim
NIG-088589,,Kagadama Primary School
NIG-088590,,Central. Pri. Sch. Biu
NIG-088591,,Co operatve Pry School Eruku 1
NIG-088592,,Eyye Primary School
NIG-088593,,ZAKO  PRIMARY SCHOOL
NIG-088594,,Azanoba Primary School Ubulubu Issele-Uku
NIG-088595,,Shayo Lgea Community Pry. Schl. Share
NIG-088596,,Govt. JSS Ndamaraki
NIG-088597,,Springland Private Schl
NIG-088598,,Arewa islamiyya primary
NIG-088599,,Maidana. Pri. School
NIG-088600,,"Q.I.C School, Odio Town."
NIG-088601,,Community primary school Palapala
NIG-088602,,Govt. Day Sec . Sch Sabon Wuse
NIG-088603,,Kokori Grammar School
NIG-088604,,Hisakaina Primary School
NIG-088605,,Sallawu Ukan Primary School
NIG-088606,,Madarasatu Isl Pry Sch
NIG-088607,,Unuagba Primary School Eku
NIG-088608,,Zaga Pri Sch
NIG-088609,,"COMMUNITY ELEMENTARY/MIDDLE SCH.(FORMALLY COMMUNITY PRY.SCH.IDI-OMO,AJEGUNLE IGBAJO.)"
NIG-088610,,C.A.C.Primary School Elesin Eleja Ife
NIG-088611,,LGEA Primary school fadama bauna north
NIG-088612,,ake igan moslem nursery and primary school ago iwoye
NIG-088613,,Gbogun Primary School
NIG-088614,,St. Patrick‘s Nursery School
NIG-088615,,Riruwai town islamiyyya
NIG-088616,,U.B.E Pri. Sch. Sadak Bage
NIG-088617,,Tsohuwar Mada
NIG-088618,,Tsaduko Primary School
NIG-088619,,Jauro Musa Primary Schl
NIG-088620,,Lgea Primary Damari
NIG-088621,,Nurulhuda Islamiya
NIG-088622,,Sabon Pegi Pri Sch
NIG-088623,,EL JAHOVAH JIREH ACADEMY
NIG-088624,,Birmingham Pr Sch
NIG-088625,,EZOMO NURSERY AND PRIMARY SCHOOL
NIG-088626,,St.John Ang Pry Sch ESE.
NIG-088627,,OUR LADY SEAT OF WISDOM CATHOLIV SECONDARY SCH
NIG-088628,,LORDS. GRACE NURSERY AND PRIMARY
NIG-088629,,Chyvik
NIG-088630,,KoLOYINJI PRIMARY SCHOOL
NIG-088631,,Sabilu rashad islamic Sch.
NIG-088632,,ZAMALO WAYO PRIMARY SCHOOL
NIG-088633,,MIGRANT FARMERS' PRIMARY SCHOOL
NIG-088634,,Kakakpangi UBE Primary School
NIG-088635,,Lgea Dubu
NIG-088636,,"GJSS,Jalingo Gulak"
NIG-088637,,Primary School 2 Bori
NIG-088638,,BAPTIST PRI. SCHOOL
NIG-088639,,Kwafa primary school
NIG-088640,,Barri Primary School
NIG-088641,,Hariz ibn halal islamiyya school
NIG-088642,,Gare Primary School
NIG-088643,,GuREGI PRIMARY SCHOOL
NIG-088644,,Sallawu Primary School
NIG-088645,,itak Nur/Pri School
NIG-088646,,KURAN PRIMARY SCHOOL
NIG-088647,,LGEA wereh
NIG-088648,,UNIK PRY SCHL
NIG-088649,,Sabongida pry.sch
NIG-088650,,LGEA primary school
NIG-088651,,Fins Nursery/Primary School
NIG-088652,,Hope Rising Nursery/Primary School
NIG-088653,,MOKWAGI PRIMARY SCHOOL
NIG-088654,,Clavount
NIG-088655,,KINGS N QUEENS KIDDIES COLLEGE EJIGBO
NIG-088656,,St Richard RCM Oloba
NIG-088657,,Govt. Sec. Sch.Kachi-Nanev
NIG-088658,,Sabon layi primary school
NIG-088659,,Orile Agege Pry Sch
NIG-088660,,Gwaji pri school
NIG-088661,,Eko -iyorbhebehe primary school
NIG-088662,,"Nwaeze P/S,OGWASHI-UKU"
NIG-088663,,WUNA DAKACI PRIMARY SCHOOL
NIG-088664,,"L.E.A Primary School,Kabi kasa"
NIG-088665,,LGEA Primary School Tashan Zomo
NIG-088666,,"Ndakpotun Primary School, Ewugi"
NIG-088667,,Govt day secondary school
NIG-088668,,KULLUWA ISLAMIYYA PRIMARY SCHOOL
NIG-088669,,Nigeria Navy Primary School
NIG-088670,,St Stephen‘s Mixed Secondary School Onicha Ugbo
NIG-088671,,upper benue staff school
NIG-088672,,Baptist Junior Grammer School
NIG-088673,,IDC PRY SCHOOL ALABATA
NIG-088674,,Iba Junior High School
NIG-088675,,Yarfulani Primary School
NIG-088676,,SAJA HASSAN NURUL QURAN ISLAMIYYA
